"REF_DATE","GEO","DGUID","Population centre and rural areas","Class of worker","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2012-10","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1034.1","","","","1"
"2012-11","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1037.7","","","","1"
"2012-12","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1073.1","","","","1"
"2013-01","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1043.9","","","","1"
"2013-02","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1016.4","","","","1"
"2013-03","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1009.9","","","","1"
"2013-04","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1016.4","","","","1"
"2013-05","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1034.7","","","","1"
"2013-06","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1049.1","","","","1"
"2013-07","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1049.7","","","","1"
"2013-08","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1042.0","","","","1"
"2013-09","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1036.7","","","","1"
"2013-10","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1022.1","","","","1"
"2013-11","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1043.9","","","","1"
"2013-12","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1055.4","","","","1"
"2014-01","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1029.1","","","","1"
"2014-02","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1049.1","","","","1"
"2014-03","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1047.8","","","","1"
"2014-04","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1078.1","","","","1"
"2014-05","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1079.6","","","","1"
"2014-06","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1072.1","","","","1"
"2014-07","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1075.4","","","","1"
"2014-08","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1073.6","","","","1"
"2014-09","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1055.8","","","","1"
"2014-10","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1065.1","","","","1"
"2014-11","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1060.5","","","","1"
"2014-12","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1079.6","","","","1"
"2015-01","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1059.6","","","","1"
"2015-02","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1061.6","","","","1"
"2015-03","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1074.1","","","","1"
"2015-04","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1058.2","","","","1"
"2015-05","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1081.3","","","","1"
"2015-06","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1065.0","","","","1"
"2015-07","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1051.7","","","","1"
"2015-08","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1050.2","","","","1"
"2015-09","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1033.9","","","","1"
"2015-10","Ontario","2016A000235","Total, all population centres and rural areas","Total employed, all classes of workers","Wholesale and retail trade [41, 44-45]","Persons","249","thousands","3","v1235027647","7.1.1.9","1039.4","","","","1"
